name,price,rating,reviews,checkin_date,checkout_date
Hotel Bleu de Grenelle - Tour Eiffel,196,8.0,2.0,2025-01-15,2025-01-16
Hotel Diana Paris,162,7.0,771.0,2025-01-15,2025-01-16
Hotel de Neuve by Happyculture,192,8.0,140.0,2025-01-15,2025-01-16
Hôtel B55,155,8.0,1.0,2025-01-15,2025-01-16
Hotel Trianon Rive Gauche,182,8.0,4.0,2025-01-15,2025-01-16
Hotel Marais Grands Boulevards,169,8.0,1.0,2025-01-15,2025-01-16
Hôtel Paris Voltaire,108,8.0,2.0,2025-01-15,2025-01-16
Moris Grands Boulevards,173,8.0,2.0,2025-01-15,2025-01-16
Hôtel Vendome Saint-Germain,161,8.0,2.0,2025-01-15,2025-01-16
UNE AUTRE CHAMBRE,211,9.0,37.0,2025-01-15,2025-01-16
Stunning apartment - 2BR - 6P - Ste Marguerite,228,9.0,4.0,2025-01-16,2025-01-17
Le Bellune Paris,150,8.0,2.0,2025-01-16,2025-01-17
CMG - Résidence Marais,91,8.0,66.0,2025-01-16,2025-01-17
Hôtel Claret Bercy,107,6.0,2.0,2025-01-16,2025-01-17
Hôtel Juliette,88,7.0,1.0,2025-01-16,2025-01-17
Grand Hôtel du Bel Air,77,7.0,2.0,2025-01-16,2025-01-17
Le Petit Cosy Hôtel,120,8.0,1.0,2025-01-16,2025-01-17
Hôtel Paris Voltaire,108,8.0,2.0,2025-01-16,2025-01-17
Princesse Caroline,187,8.0,913.0,2025-01-16,2025-01-17
ibis Budget Paris La Villette 19ème,73,7.0,14.0,2025-01-16,2025-01-17
Hôtel LEON,134,9.0,226.0,2025-01-16,2025-01-17
Nouvel Hôtel Eiffel,149,7.0,1.0,2025-01-16,2025-01-17
Hotel Lilas Blanc,132,8.0,2.0,2025-01-16,2025-01-17
Hôtel Clauzel Paris,88,7.0,3.0,2025-01-16,2025-01-17
Carladez Cambronne,126,7.0,2.0,2025-01-16,2025-01-17
Hotel Mimosa Paris,97,7.0,2.0,2025-01-16,2025-01-17
Hotel Aida Opera,156,8.0,3.0,2025-01-16,2025-01-17
Exe Panorama,163,8.0,1.0,2025-01-16,2025-01-17
Hotel Astra Opera - Astotel,305,9.0,697.0,2025-01-16,2025-01-17
Hotel Villa Romantic & Spa,209,8.0,2.0,2025-01-16,2025-01-17
Hôtel Exquis,134,8.0,1.0,2025-01-16,2025-01-17
Residence Center of Paris by Studio prestige,235,8.0,100.0,2025-01-16,2025-01-17
citizenM Paris Gare de Lyon,191,8.0,10.0,2025-01-16,2025-01-17
Hotel OFF Paris Seine,220,8.0,2.0,2025-01-16,2025-01-17
Atlantic Hotel,169,8.0,3.0,2025-01-16,2025-01-17
Hôtel LEON,165,9.0,226.0,2025-01-17,2025-01-18
Hôtel Victor Hugo Paris Kléber,161,8.0,855.0,2025-01-17,2025-01-18
Hotel Le Richemont,92,8.0,2.0,2025-01-17,2025-01-18
Hôtel Juliette,88,7.0,1.0,2025-01-17,2025-01-18
Hotel Taylor,181,8.0,3.0,2025-01-17,2025-01-18
Hotel De La Cite Rougemont,105,8.0,2.0,2025-01-17,2025-01-18
Queens Boutique Hotel,126,8.0,710.0,2025-01-17,2025-01-18
Hôtel Claret Bercy,107,6.0,2.0,2025-01-17,2025-01-18
Charming Paris Studio Apartment,179,,10.0,2025-01-17,2025-01-18
Hôtel Clauzel Paris,88,7.0,3.0,2025-01-17,2025-01-18
ibis Styles Paris Bercy,124,7.0,9.0,2025-01-17,2025-01-18
Hotel OFF Paris Seine,203,8.0,2.0,2025-01-17,2025-01-18
Atlantic Hotel,153,8.0,3.0,2025-01-17,2025-01-18
Tilsitt Etoile Paris,133,8.0,1.0,2025-01-17,2025-01-18
Les Rives Oceanik,191,9.0,328.0,2025-01-17,2025-01-18
Quinzerie hôtel,229,9.0,1.0,2025-01-17,2025-01-18
Avenir Hotel Montmartre,99,8.0,2.0,2025-01-17,2025-01-18
Villathena,123,8.0,1.0,2025-01-17,2025-01-18
Princesse Caroline,183,8.0,913.0,2025-01-17,2025-01-18
Hotel Zora,145,8.0,1.0,2025-01-17,2025-01-18
Hôtel Veryste & Spa Paris,190,8.0,914.0,2025-01-17,2025-01-18
Hôtel Gabriel Paris,209,8.0,1.0,2025-01-17,2025-01-18
Hôtel Sanso by HappyCulture,155,8.0,4.0,2025-01-17,2025-01-18
Ibis Styles Paris Batignolles,97,8.0,2.0,2025-01-17,2025-01-18
Les Artistes,224,9.0,1.0,2025-01-17,2025-01-18
ibis Paris Père Lachaise,133,8.0,628.0,2025-01-18,2025-01-19
Hôtel LEON,165,9.0,226.0,2025-01-18,2025-01-19
Hotel Armoni Paris,130,8.0,2.0,2025-01-18,2025-01-19
La Villa des Ternes,146,8.0,871.0,2025-01-18,2025-01-19
Hôtel Victor Hugo Paris Kléber,161,8.0,855.0,2025-01-18,2025-01-19
Les Rives Oceanik,191,9.0,328.0,2025-01-18,2025-01-19
ibis Styles Paris Bercy,124,7.0,9.0,2025-01-18,2025-01-19
CMG - Résidence Marais,116,8.0,66.0,2025-01-18,2025-01-19
Quinzerie hôtel,229,9.0,1.0,2025-01-18,2025-01-19
Carladez Cambronne,126,7.0,2.0,2025-01-18,2025-01-19
Mercure Paris 17 Batignolles,141,8.0,1.0,2025-01-18,2025-01-19
Hôtel Paris Voltaire,108,8.0,2.0,2025-01-18,2025-01-19
"Hôtel Hiro, New Hotel 2024",198,8.0,126.0,2025-01-18,2025-01-19
Hôtel Claret Bercy,107,6.0,2.0,2025-01-18,2025-01-19
Tilsitt Etoile Paris,161,8.0,1.0,2025-01-18,2025-01-19
Exe Panorama,160,8.0,1.0,2025-01-18,2025-01-19
Maison ELLE Paris,235,8.0,806.0,2025-01-18,2025-01-19
Hotel Ekta Champs Elysées,213,8.0,1.0,2025-01-18,2025-01-19
Hôtel Gabriel Paris,226,8.0,1.0,2025-01-18,2025-01-19
Best Western Au Trocadéro,205,8.0,1.0,2025-01-18,2025-01-19
"voco Paris Montparnasse, an IHG Hotel",149,8.0,3.0,2025-01-18,2025-01-19
Hotel Montpensier,160,8.0,3.0,2025-01-18,2025-01-19
Paris Rooms & Dreams Hotel,75,7.0,769.0,2025-01-18,2025-01-19
Motel One Paris-Porte Dorée,140,8.0,7.0,2025-01-18,2025-01-19
Princesse Caroline,191,8.0,913.0,2025-01-18,2025-01-19
Renovated suite near Gare de l Est,167,7.0,5.0,2025-01-19,2025-01-20
Hôtel Eiffel Turenne,138,8.0,1.0,2025-01-19,2025-01-20
Appart'City Collection Paris Gare de Lyon,115,8.0,1.0,2025-01-19,2025-01-20
Hotel OFF Paris Seine,156,8.0,2.0,2025-01-19,2025-01-20
Hôtel Delavigne,144,8.0,2.0,2025-01-19,2025-01-20
Hotel Viator - Gare de Lyon,97,8.0,2.0,2025-01-19,2025-01-20
Grand Hôtel De Paris,74,7.0,4.0,2025-01-19,2025-01-20
Hôtel Sanso by HappyCulture,119,8.0,4.0,2025-01-19,2025-01-20
Moris Grands Boulevards,129,8.0,2.0,2025-01-19,2025-01-20
Little Hôtel,77,8.0,1.0,2025-01-19,2025-01-20
Hôtel du Plat d'Etain,123,8.0,3.0,2025-01-19,2025-01-20
Hotel Monceau Wagram,94,7.0,1.0,2025-01-19,2025-01-20
Hôtel LUX PICPUS,111,8.0,1.0,2025-01-19,2025-01-20
Hôtel Augustin - Astotel,126,8.0,1.0,2025-01-19,2025-01-20
Hôtel Exquis,108,8.0,1.0,2025-01-19,2025-01-20
Hotel Villa Saxe Eiffel,187,8.0,1.0,2025-01-19,2025-01-20
Montparnasse Daguerre,107,8.0,2.0,2025-01-19,2025-01-20
Atlantic Hotel,122,8.0,3.0,2025-01-19,2025-01-20
District Republique,98,8.0,1.0,2025-01-19,2025-01-20
Hotel Aida Opera,128,8.0,3.0,2025-01-19,2025-01-20
Hôtel Prince Albert Gare de Lyon Ex Concordia,115,8.0,2.0,2025-01-19,2025-01-20
Grand Hôtel Malher,135,8.0,868.0,2025-01-19,2025-01-20
Hotel Bleu de Grenelle - Tour Eiffel,149,8.0,2.0,2025-01-19,2025-01-20
Motel One Paris-Porte Dorée,110,8.0,7.0,2025-01-19,2025-01-20
Le Lampika Hôtel,109,8.0,258.0,2025-01-19,2025-01-20
Hôtel LEON,139,9.0,226.0,2025-01-20,2025-01-21
Hotel OFF Paris Seine,156,8.0,2.0,2025-01-20,2025-01-21
Hôtel Le Relais Saint-Germain,217,8.0,503.0,2025-01-20,2025-01-21
Grand Hôtel De Turin,88,7.0,1.0,2025-01-20,2025-01-21
France Louvre,108,7.0,2.0,2025-01-20,2025-01-21
Hotel La Manufacture,109,8.0,2.0,2025-01-20,2025-01-21
Hotel Aida Opera,137,8.0,3.0,2025-01-20,2025-01-21
Hotel Armoni Paris,130,8.0,2.0,2025-01-20,2025-01-21
Maison Cassandre,160,9.0,245.0,2025-01-20,2025-01-21
Hotel Ekta Champs Elysées,178,8.0,1.0,2025-01-20,2025-01-21
Le Regent Montmartre by Hiphophostels,143,7.0,6.0,2025-01-20,2025-01-21
CMG - Résidence Marais,104,8.0,66.0,2025-01-20,2025-01-21
Grand Hôtel Des Gobelins,110,8.0,2.0,2025-01-20,2025-01-21
Hotel Abbatial Saint Germain,146,8.0,4.0,2025-01-20,2025-01-21
Hôtel Delavigne,155,8.0,2.0,2025-01-20,2025-01-21
Exe Panorama,150,8.0,1.0,2025-01-20,2025-01-21
Hôtel Ginette à la Folie,161,9.0,119.0,2025-01-20,2025-01-21
Hôtel B55,151,8.0,1.0,2025-01-20,2025-01-21
Hôtel France Eiffel,108,6.0,4.0,2025-01-20,2025-01-21
Hôtel Exquis,123,8.0,1.0,2025-01-20,2025-01-21
Hôtel Léna,98,7.0,2.0,2025-01-20,2025-01-21
Grand Hôtel De Paris,96,7.0,4.0,2025-01-20,2025-01-21
ibis Paris Ornano Montmartre Nord 18ème,89,7.0,1.0,2025-01-20,2025-01-21
Carladez Cambronne,126,7.0,2.0,2025-01-20,2025-01-21
Hôtel Juliette,88,7.0,1.0,2025-01-20,2025-01-21
Résidence Port Royal - Jardin du Luxembourg,203,9.0,15.0,2025-01-21,2025-01-22
Hôtel Le Relais Saint-Germain,217,8.0,503.0,2025-01-21,2025-01-22
Hotel Diana Paris,134,7.0,771.0,2025-01-21,2025-01-22
Le 7 Eiffel Hotel by Malone,174,8.0,1.0,2025-01-21,2025-01-22
Hôtel Galileo Champs Elysées,195,8.0,1.0,2025-01-21,2025-01-22
Le Regent Montmartre by Hiphophostels,92,7.0,6.0,2025-01-21,2025-01-22
Hôtel Juliette,88,7.0,1.0,2025-01-21,2025-01-22
Odeon Hotel,167,8.0,1.0,2025-01-21,2025-01-22
CMG - Résidence Marais,104,8.0,66.0,2025-01-21,2025-01-22
Hôtel D'Alsace,163,7.0,1.0,2025-01-21,2025-01-22
Hotel Louis II,178,8.0,593.0,2025-01-21,2025-01-22
Hôtel Paris Voltaire,108,8.0,2.0,2025-01-21,2025-01-22
Hotel de Neuve by Happyculture,192,8.0,140.0,2025-01-21,2025-01-22
Hotel Aida Opera,158,8.0,3.0,2025-01-21,2025-01-22
Hotel Villa Romantic & Spa,196,8.0,2.0,2025-01-21,2025-01-22
Hôtel Vendome Saint-Germain,171,8.0,2.0,2025-01-21,2025-01-22
Hotel Eiffel Segur,149,7.0,3.0,2025-01-21,2025-01-22
Les Rives Oceanik,191,9.0,328.0,2025-01-21,2025-01-22
Hôtel Prince Albert Gare de Lyon Ex Concordia,153,8.0,2.0,2025-01-21,2025-01-22
Hôtel Aiglon,146,8.0,1.0,2025-01-21,2025-01-22
Hotel Duminy-Vendome,287,8.0,1.0,2025-01-21,2025-01-22
Hotel Relais Bosquet by Malone,196,8.0,1.0,2025-01-21,2025-01-22
Hôtel Eiffel Turenne,195,8.0,1.0,2025-01-21,2025-01-22
Hotel Les Bulles De Paris,166,8.0,2.0,2025-01-21,2025-01-22
Les Artistes,224,9.0,1.0,2025-01-21,2025-01-22
Charming apartment 1BR - 4P - Quartier du Mail,245,9.0,4.0,2025-01-22,2025-01-23
Hôtel Juliette,88,7.0,1.0,2025-01-22,2025-01-23
Hôtel Le Relais Saint-Germain,267,8.0,503.0,2025-01-22,2025-01-23
HOTEL DU PRINTEMPS,160,7.0,2.0,2025-01-22,2025-01-23
CMG - Résidence Marais,104,8.0,66.0,2025-01-22,2025-01-23
Hôtel Eiffel Turenne,184,8.0,1.0,2025-01-22,2025-01-23
Hotel Zora,145,8.0,1.0,2025-01-22,2025-01-23
Les Rives Oceanik,191,9.0,328.0,2025-01-22,2025-01-23
Appia La Fayette,145,7.0,289.0,2025-01-22,2025-01-23
Hotel Minerve,159,8.0,3.0,2025-01-22,2025-01-23
Hotel Madeleine De Senlis,159,9.0,25.0,2025-01-22,2025-01-23
Europe Saint Severin-Paris Notre Dame,195,8.0,2.0,2025-01-22,2025-01-23
Hotel Cluny Square,152,8.0,2.0,2025-01-22,2025-01-23
Hotel Splendor Elysées,139,8.0,1.0,2025-01-22,2025-01-23
Odeon Hotel,186,8.0,1.0,2025-01-22,2025-01-23
Exe Panorama,170,8.0,1.0,2025-01-22,2025-01-23
Rose Bourbon,161,8.0,1.0,2025-01-22,2025-01-23
Hotel Ekta Champs Elysées,213,8.0,1.0,2025-01-22,2025-01-23
Hotel Pilime,142,8.0,1.0,2025-01-22,2025-01-23
Les Artistes,236,9.0,1.0,2025-01-22,2025-01-23
Hotel OFF Paris Seine,226,8.0,2.0,2025-01-22,2025-01-23
Hotel Abbatial Saint Germain,167,8.0,4.0,2025-01-22,2025-01-23
Hotel Villa Romantic & Spa,209,8.0,2.0,2025-01-22,2025-01-23
Montparnasse Daguerre,151,8.0,2.0,2025-01-22,2025-01-23
"Hôtel Hiro, New Hotel 2024",198,8.0,126.0,2025-01-22,2025-01-23
Stunning apartment - 2BR - 6P - Ste Marguerite,257,9.0,4.0,2025-01-23,2025-01-24
L'atelier du canal,642,,5.0,2025-01-23,2025-01-24
Hotel Diana Paris,147,7.0,771.0,2025-01-23,2025-01-24
Hôtel Juliette,88,7.0,1.0,2025-01-23,2025-01-24
Les Rives Oceanik,191,9.0,328.0,2025-01-23,2025-01-24
Le Regent Montmartre by Hiphophostels,86,7.0,6.0,2025-01-23,2025-01-24
Hotel Armoni Paris,138,8.0,2.0,2025-01-23,2025-01-24
Hôtel Léna,98,7.0,2.0,2025-01-23,2025-01-24
HOTEL DU PRINTEMPS,160,7.0,2.0,2025-01-23,2025-01-24
Hôtel Eiffel Turenne,184,8.0,1.0,2025-01-23,2025-01-24
ibis Budget Paris La Villette 19ème,79,7.0,14.0,2025-01-23,2025-01-24
Les Artistes,213,9.0,1.0,2025-01-23,2025-01-24
Grand Hôtel De Paris,101,7.0,4.0,2025-01-23,2025-01-24
Hotel Abbatial Saint Germain,156,8.0,4.0,2025-01-23,2025-01-24
ibis Paris Gare du Nord La Fayette,126,7.0,1.0,2025-01-23,2025-01-24
Hôtel Raspail Montparnasse,187,8.0,1.0,2025-01-23,2025-01-24
Prince Albert Montmartre,125,8.0,2.0,2025-01-23,2025-01-24
Hôtel Lodge In Paris 13,80,6.0,3.0,2025-01-23,2025-01-24
Appia La Fayette,145,7.0,289.0,2025-01-23,2025-01-24
Hôtel Paris Voltaire,108,8.0,2.0,2025-01-23,2025-01-24
Hotel Margot,104,7.0,840.0,2025-01-23,2025-01-24
Hôtel France Eiffel,126,6.0,4.0,2025-01-23,2025-01-24
NH Paris Gare de l'Est,178,8.0,1.0,2025-01-23,2025-01-24
Hotel Eiffel Segur,149,7.0,3.0,2025-01-23,2025-01-24
Le Lampika Hôtel,173,8.0,258.0,2025-01-23,2025-01-24
Hôtel LEON,158,9.0,226.0,2025-01-24,2025-01-25
Hotel Splendor Elysées,109,8.0,1.0,2025-01-24,2025-01-25
Le Bellune Paris,143,8.0,2.0,2025-01-24,2025-01-25
Nouvel Hôtel Eiffel,132,7.0,1.0,2025-01-24,2025-01-25
Hotel Armoni Paris,138,8.0,2.0,2025-01-24,2025-01-25
Hôtel Victor Hugo Paris Kléber,161,8.0,855.0,2025-01-24,2025-01-25
Hôtel Juliette,88,7.0,1.0,2025-01-24,2025-01-25
NH Paris Gare de l'Est,161,8.0,1.0,2025-01-24,2025-01-25
Hôtel Claret Bercy,109,6.0,2.0,2025-01-24,2025-01-25
Hôtel Albert 1er Paris Lafayette,153,7.0,1.0,2025-01-24,2025-01-25
Appia La Fayette,136,7.0,289.0,2025-01-24,2025-01-25
Hôtel Raspail Montparnasse,178,8.0,1.0,2025-01-24,2025-01-25
Maison Cassandre,178,9.0,245.0,2025-01-24,2025-01-25
Hôtel Petit Saint-Honoré,128,7.0,2.0,2025-01-24,2025-01-25
Hotel Auguste,94,7.0,1.0,2025-01-24,2025-01-25
Best Western Bretagne Montparnasse,111,8.0,665.0,2025-01-24,2025-01-25
Hotel La Manufacture,138,8.0,2.0,2025-01-24,2025-01-25
Beaugrenelle St-Charles Tour Eiffel,131,8.0,1.0,2025-01-24,2025-01-25
Prince Albert Montmartre,125,8.0,2.0,2025-01-24,2025-01-25
CMG - Résidence Marais,116,8.0,66.0,2025-01-24,2025-01-25
Hôtel Des Batignolles,119,8.0,3.0,2025-01-24,2025-01-25
Hotel OFF Paris Seine,211,8.0,2.0,2025-01-24,2025-01-25
Exe Panorama,170,8.0,1.0,2025-01-24,2025-01-25
Avalon Cosy Hotel Paris,166,8.0,1.0,2025-01-24,2025-01-25
Hôtel du Parc Montparnasse,135,8.0,1.0,2025-01-24,2025-01-25
2BR - 8P apartment - Tour Eiffel Champs de Mars 1A,338,8.0,10.0,2025-01-25,2025-01-26
Hôtel Juliette,88,7.0,1.0,2025-01-25,2025-01-26
Mercure Paris Alesia,135,8.0,2.0,2025-01-25,2025-01-26
Hôtel Victor Hugo Paris Kléber,161,8.0,855.0,2025-01-25,2025-01-26
Maison Cassandre,178,9.0,245.0,2025-01-25,2025-01-26
Rose Bourbon,138,8.0,1.0,2025-01-25,2025-01-26
Oceania Paris Porte De Versailles,160,8.0,2.0,2025-01-25,2025-01-26
"Hôtel Hiro, New Hotel 2024",198,8.0,126.0,2025-01-25,2025-01-26
Paris Rooms & Dreams Hotel,75,7.0,769.0,2025-01-25,2025-01-26
Hôtel Exquis,136,8.0,1.0,2025-01-25,2025-01-26
Nouvel Hôtel Eiffel,161,7.0,1.0,2025-01-25,2025-01-26
Hôtel Claret Bercy,113,6.0,2.0,2025-01-25,2025-01-26
NH Paris Gare de l'Est,186,8.0,1.0,2025-01-25,2025-01-26
Best Western Au Trocadéro,205,8.0,1.0,2025-01-25,2025-01-26
Les Artistes,224,9.0,1.0,2025-01-25,2025-01-26
Hotel Auguste,105,7.0,1.0,2025-01-25,2025-01-26
Appia La Fayette,145,7.0,289.0,2025-01-25,2025-01-26
Montparnasse Daguerre,151,8.0,2.0,2025-01-25,2025-01-26
Mama Shelter Paris West,131,8.0,1.0,2025-01-25,2025-01-26
Princesse Caroline,192,8.0,913.0,2025-01-25,2025-01-26
Hotel Les Bulles De Paris,187,8.0,2.0,2025-01-25,2025-01-26
Hotel Archetype Etoile,156,8.0,1.0,2025-01-25,2025-01-26
Quinzerie hôtel,242,9.0,1.0,2025-01-25,2025-01-26
Hotel Choiseul Opera,191,8.0,5.0,2025-01-25,2025-01-26
Hôtel des Beaux Arts,124,7.0,415.0,2025-01-25,2025-01-26
Résidence Port Royal - Jardin du Luxembourg,203,9.0,15.0,2025-01-26,2025-01-27
Nouvel Hôtel Eiffel,92,7.0,1.0,2025-01-26,2025-01-27
Hôtel 85 Saint Honore,121,7.0,1.0,2025-01-26,2025-01-27
Hotel Britannique,155,8.0,1.0,2025-01-26,2025-01-27
Hôtel Le Relais Saint-Germain,217,8.0,503.0,2025-01-26,2025-01-27
Hôtel Veryste & Spa Paris,144,8.0,914.0,2025-01-26,2025-01-27
Hôtel Des Batignolles,89,8.0,3.0,2025-01-26,2025-01-27
Hotel Le Richemont,80,8.0,2.0,2025-01-26,2025-01-27
Hotel OFF Paris Seine,156,8.0,2.0,2025-01-26,2025-01-27
Le Tsuba Hotel,188,8.0,1.0,2025-01-26,2025-01-27
Montparnasse Daguerre,107,8.0,2.0,2025-01-26,2025-01-27
Hotel Aida Opera,125,8.0,3.0,2025-01-26,2025-01-27
Hotel La Manufacture,109,8.0,2.0,2025-01-26,2025-01-27
A cosy Studio near Trocadero,217,,,2025-01-26,2025-01-27
Hôtel Exquis,85,8.0,1.0,2025-01-26,2025-01-27
Hotel Viator - Gare de Lyon,97,8.0,2.0,2025-01-26,2025-01-27
Grand Hôtel De Paris,74,7.0,4.0,2025-01-26,2025-01-27
Hôtel Sanso by HappyCulture,110,8.0,4.0,2025-01-26,2025-01-27
Little Hôtel,77,8.0,1.0,2025-01-26,2025-01-27
Grand Hôtel Des Gobelins,92,8.0,2.0,2025-01-26,2025-01-27
Hôtel Prince Albert Gare de Lyon Ex Concordia,106,8.0,2.0,2025-01-26,2025-01-27
Best Western Bretagne Montparnasse,90,8.0,665.0,2025-01-26,2025-01-27
Le Bellune Paris,143,8.0,2.0,2025-01-26,2025-01-27
Avalon Cosy Hotel Paris,127,8.0,1.0,2025-01-26,2025-01-27
Prince Albert Montmartre,97,8.0,2.0,2025-01-26,2025-01-27
Stunning apartment - 2BR - 6P - Ste Marguerite,249,9.0,4.0,2025-01-27,2025-01-28
Hôtel Galileo Champs Elysées,155,8.0,1.0,2025-01-27,2025-01-28
Hotel Mimosa Paris,90,7.0,2.0,2025-01-27,2025-01-28
Les Artistes,178,9.0,1.0,2025-01-27,2025-01-28
Hotel Diana Paris,122,7.0,771.0,2025-01-27,2025-01-28
Hotel Cluny Square,105,8.0,2.0,2025-01-27,2025-01-28
Avalon Cosy Hotel Paris,133,8.0,1.0,2025-01-27,2025-01-28
Hotel Armoni Paris,122,8.0,2.0,2025-01-27,2025-01-28
Aparthotel Adagio Paris Buttes Chaumont,152,8.0,1.0,2025-01-27,2025-01-28
Tilsitt Etoile Paris,139,8.0,1.0,2025-01-27,2025-01-28
Kyriad Hotel XIII Italie Gobelins,95,7.0,4.0,2025-01-27,2025-01-28
Hotel Le Richemont,92,8.0,2.0,2025-01-27,2025-01-28
Grand Hotel Lafayette,169,8.0,1.0,2025-01-27,2025-01-28
Hôtel 85 Saint Honore,165,7.0,1.0,2025-01-27,2025-01-28
Hotel Daval,79,6.0,590.0,2025-01-27,2025-01-28
Maison Cassandre,160,9.0,245.0,2025-01-27,2025-01-28
Exe Panorama,140,8.0,1.0,2025-01-27,2025-01-28
Grand Hôtel De Paris,96,7.0,4.0,2025-01-27,2025-01-28
CMG - Résidence Marais,104,8.0,66.0,2025-01-27,2025-01-28
Hotel Saint Cyr Etoile,103,8.0,1.0,2025-01-27,2025-01-28
Le Regent Montmartre by Hiphophostels,86,7.0,6.0,2025-01-27,2025-01-28
Hôtel Claret Bercy,107,6.0,2.0,2025-01-27,2025-01-28
NH Paris Gare de l'Est,166,8.0,1.0,2025-01-27,2025-01-28
Hôtel Ginette à la Folie,161,9.0,119.0,2025-01-27,2025-01-28
Hôtel Juliette,88,7.0,1.0,2025-01-27,2025-01-28
Stunning apartment - 2BR - 6P - Ste Marguerite,249,9.0,4.0,2025-01-28,2025-01-29
Hotel Armoni Paris,122,8.0,2.0,2025-01-28,2025-01-29
Grand Hotel Lafayette,169,8.0,1.0,2025-01-28,2025-01-29
Grand Hôtel De Paris,96,7.0,4.0,2025-01-28,2025-01-29
Hôtel Léna,98,7.0,2.0,2025-01-28,2025-01-29
Hôtel 85 Saint Honore,176,7.0,1.0,2025-01-28,2025-01-29
Prince Albert Montmartre,120,8.0,2.0,2025-01-28,2025-01-29
Hotel Minerve,152,8.0,3.0,2025-01-28,2025-01-29
Hôtel Juliette,88,7.0,1.0,2025-01-28,2025-01-29
Hotel Mimosa Paris,98,7.0,2.0,2025-01-28,2025-01-29
Le Tsuba Hotel,223,8.0,1.0,2025-01-28,2025-01-29
Hôtel Le Relais Saint-Germain,267,8.0,503.0,2025-01-28,2025-01-29
CMG - Résidence Marais,104,8.0,66.0,2025-01-28,2025-01-29
Hôtel Claret Bercy,107,6.0,2.0,2025-01-28,2025-01-29
Hôtel Ginette à la Folie,169,9.0,119.0,2025-01-28,2025-01-29
La Villa des Ternes,154,8.0,871.0,2025-01-28,2025-01-29
Hotel Trianon Rive Gauche,178,8.0,4.0,2025-01-28,2025-01-29
HOTEL DU PRINTEMPS,160,7.0,2.0,2025-01-28,2025-01-29
Hôtel Raspail Montparnasse,187,8.0,1.0,2025-01-28,2025-01-29
Hotel OFF Paris Seine,198,8.0,2.0,2025-01-28,2025-01-29
Hôtel Vendome Saint-Germain,171,8.0,2.0,2025-01-28,2025-01-29
Hotel Eiffel Segur,149,7.0,3.0,2025-01-28,2025-01-29
Hôtel LEON,139,9.0,226.0,2025-01-28,2025-01-29
Hotel Villa Romantic & Spa,196,8.0,2.0,2025-01-28,2025-01-29
Hôtel Exquis,137,8.0,1.0,2025-01-28,2025-01-29
Residence Madame Ponthieu,267,8.0,7.0,2025-01-29,2025-01-30
Hôtel Léna,88,7.0,2.0,2025-01-29,2025-01-30
Maison Letellier,137,8.0,110.0,2025-01-29,2025-01-30
Garden Saint Martin,107,7.0,2.0,2025-01-29,2025-01-30
Hotel Mimosa Paris,98,7.0,2.0,2025-01-29,2025-01-30
Hôtel Juliette,88,7.0,1.0,2025-01-29,2025-01-30
Hotel Trianon Rive Gauche,178,8.0,4.0,2025-01-29,2025-01-30
Hôtel Vendome Saint-Germain,171,8.0,2.0,2025-01-29,2025-01-30
Hôtel Le Relais Saint-Germain,267,8.0,503.0,2025-01-29,2025-01-30
Les Rives Oceanik,191,9.0,328.0,2025-01-29,2025-01-30
CMG - Résidence Marais,104,8.0,66.0,2025-01-29,2025-01-30
Hôtel Claret Bercy,107,6.0,2.0,2025-01-29,2025-01-30
citizenM Paris Gare de Lyon,177,8.0,10.0,2025-01-29,2025-01-30
HOTEL DU PRINTEMPS,160,7.0,2.0,2025-01-29,2025-01-30
Hôtel Veryste & Spa Paris,167,8.0,914.0,2025-01-29,2025-01-30
Hotel Zora,145,8.0,1.0,2025-01-29,2025-01-30
Prince Albert Montmartre,125,8.0,2.0,2025-01-29,2025-01-30
Hotel Abbatial Saint Germain,167,8.0,4.0,2025-01-29,2025-01-30
Hotel Margot,104,7.0,840.0,2025-01-29,2025-01-30
Hotel OFF Paris Seine,205,8.0,2.0,2025-01-29,2025-01-30
Grand Hôtel De Paris,105,7.0,4.0,2025-01-29,2025-01-30
Paris Rooms & Dreams Hotel,75,7.0,769.0,2025-01-29,2025-01-30
Hôtel Raspail Montparnasse,187,8.0,1.0,2025-01-29,2025-01-30
Hôtel Mazagran,101,7.0,2.0,2025-01-29,2025-01-30
Hotel Minerve,166,8.0,3.0,2025-01-29,2025-01-30
Résidence Port Royal - Jardin du Luxembourg,199,9.0,15.0,2025-01-30,2025-01-31
Chatillon Paris Montparnasse,86,8.0,1.0,2025-01-30,2025-01-31
Hotel Mimosa Paris,90,7.0,2.0,2025-01-30,2025-01-31
Hotel de Neuve by Happyculture,163,8.0,140.0,2025-01-30,2025-01-31
Nouvel Hôtel Eiffel,138,7.0,1.0,2025-01-30,2025-01-31
Le Bellune Paris,158,8.0,2.0,2025-01-30,2025-01-31
Hôtel B55,141,8.0,1.0,2025-01-30,2025-01-31
Hotel Le Richemont,92,8.0,2.0,2025-01-30,2025-01-31
Exe Panorama,145,8.0,1.0,2025-01-30,2025-01-31
Hôtel LEON,125,9.0,226.0,2025-01-30,2025-01-31
Hôtel Le Relais Saint-Germain,267,8.0,503.0,2025-01-30,2025-01-31
Hotel Duminy-Vendome,368,8.0,1.0,2025-01-30,2025-01-31
Hôtel Juliette,88,7.0,1.0,2025-01-30,2025-01-31
